onset	duration	subject	gender	effort	task	target	jitter	rt	acc
5.9349380144	0	8	male	LowEff	face	absent	2.71328441504	0.367653039462	0
8.33047096504	0	8	male	LowEff	face	present	1.03941085425	0.450430732202	1
12.8803767874	0	8	male	LowEff	face	absent	3.11522146123	0.329643188115	1
17.363455554	0	8	male	LowEff	face	present	3.16979542799	0.317635138987	1
20.2134072963	0	8	male	LowEff	face	present	1.55163805729	0.283099068727	1
23.5307574367	0	8	male	LowEff	face	absent	2.04489497963	0.35605935913	1
26.0631460903	0	8	male	LowEff	face	absent	1.18562517235	0.405999445375	1
30.3297200417	0	8	male	LowEff	face	absent	2.86320988958	0.322865984677	1
34.5630288886	0	8	male	LowEff	face	absent	2.91672064261	0.422755443633	1
39.1793240217	0	8	male	LowEff	face	absent	3.20217888951	0.408174081007	1
45.2626137513	0	8	male	LowEff	face	present	4.68350787412	0.308217695407	1
50.1289052018	0	8	male	LowEff	face	present	3.57366422985	0.268913181731	1
52.5628076144	0	8	male	LowEff	face	present	1.18562517235	0.304626712634	1
57.0620957583	0	8	male	LowEff	face	absent	3.19738484981	0.324340932655	1
60.9619251433	0	8	male	LowEff	face	present	2.57971019604	0.259407036328	1
64.878351696	0	8	male	LowEff	face	present	2.66396077291	0.236818172794	1
68.0448981722	0	8	male	LowEff	face	absent	1.94101749915	0.287620299843	1
71.2619355186	0	8	male	LowEff	face	present	1.9266634063	0.211267244818	1
83.9112930548	0	8	male	HighEff	house	present	3.37517596871	0.319208715706	0
86.3443263817	0	8	male	HighEff	house	present	1.11376388709	0.31892435752	0
89.3607848926	0	8	male	HighEff	house	present	1.70018533011	0.308492767119	0
93.5606198496	0	8	male	HighEff	house	present	2.90114591967	0.254213336528	1
96.2938524834	0	8	male	HighEff	house	absent	1.47775501943	0.304432337161	1
100.093762949	0	8	male	HighEff	house	absent	2.50091928683	0.264833858606	0
102.560279773	0	8	male	HighEff	house	absent	1.22192567741	0.289701430309	1
110.676700753	0	8	male	HighEff	house	absent	6.82615444942	0.314314104358	0
114.409883432	0	8	male	HighEff	house	absent	2.43984970186	0.367613331788	0
118.126423152	0	8	male	HighEff	house	present	2.37159226753	0.287826523574	1
121.659561448	0	8	male	HighEff	house	absent	2.24634569022	0.325111709857	1
124.126731527	0	8	male	HighEff	house	present	1.14980235589	0.302870608701	1
127.293329559	0	8	male	HighEff	house	absent	1.85907857512	0.387552028262	0
130.97616835	0	8	male	HighEff	house	absent	2.30708466413	0.243824656032	1
138.192510172	0	8	male	HighEff	house	present	5.98432945634	0.292210378946	1
