onset	duration	subject	task	trialHit	rt	acc
0.677725147318	0	8	face	noHit	None	1
2.65924346633	0	8	face	Hit	1.49003081188	1
4.62626304029	0	8	face	noHit	None	1
6.592384068	0	8	face	noHit	None	1
8.5754894131	0	8	face	noHit	None	1
10.5425675879	0	8	face	noHit	None	1
12.5086431439	0	8	face	noHit	None	1
14.4757062682	0	8	face	noHit	None	1
16.4417994365	0	8	face	noHit	None	1
18.408920201	0	8	face	noHit	None	1
20.3750175322	0	8	face	noHit	None	1
22.342045432	0	8	face	noHit	None	1
24.3081177858	0	8	face	Hit	1.49003497478	1
26.2752273424	0	8	face	noHit	None	1
28.2413807127	0	8	face	noHit	None	1
30.2083961238	0	8	face	noHit	None	1
32.1745277188	0	8	face	noHit	None	1
34.141762803	0	8	face	noHit	None	1
36.1076545509	0	8	house	Hit	None	0
38.0752069763	0	8	house	noHit	None	1
40.0418163443	0	8	house	noHit	None	1
42.0079232822	0	8	house	noHit	None	1
43.974141978	0	8	house	noHit	None	1
45.9410840579	0	8	house	Hit	1.49004105902	1
47.9072198159	0	8	house	noHit	None	1
49.8742512381	0	8	house	noHit	None	1
51.8403114234	0	8	house	noHit	None	1
53.807452362	0	8	house	noHit	None	1
55.7735013395	0	8	house	noHit	None	1
57.740652205	0	8	house	noHit	None	1
59.7066957387	0	8	house	noHit	None	1
61.6737767955	0	8	house	noHit	None	1
63.6398539526	0	8	house	noHit	None	1
65.6069888069	0	8	house	noHit	None	1
67.5730723685	0	8	house	noHit	None	1
69.5401335715	0	8	house	noHit	None	1
71.5061895939	0	8	face	noHit	None	1
73.4733459032	0	8	face	noHit	None	1
75.4406789756	0	8	face	noHit	None	1
77.4065076396	0	8	face	noHit	None	1
79.3725268363	0	8	face	noHit	None	1
81.3396700164	0	8	face	noHit	None	1
83.3057394882	0	8	face	noHit	None	1
85.2728215057	0	8	face	noHit	None	1
87.2389165953	0	8	face	noHit	None	1
89.2059998937	0	8	face	Hit	1.49003753656	1
91.1720706464	0	8	face	noHit	None	1
93.1391818042	0	8	face	noHit	None	1
95.1062478105	0	8	face	noHit	None	1
97.0723838887	0	8	face	noHit	None	1
99.0394540579	0	8	face	Hit	1.49006347464	1
101.005532176	0	8	face	noHit	None	1
102.972654862	0	8	face	noHit	None	1
104.938678541	0	8	face	noHit	None	1
106.905798345	0	8	house	noHit	None	1
108.871859811	0	8	house	Hit	1.49003753656	1
110.838989542	0	8	house	noHit	None	1
112.805075986	0	8	house	noHit	None	1
114.77205265	0	8	house	noHit	None	1
116.738217548	0	8	house	noHit	None	1
118.705266583	0	8	house	noHit	None	1
120.671394015	0	8	house	noHit	None	1
122.638476993	0	8	house	noHit	None	1
124.604663346	0	8	house	noHit	None	1
126.572660241	0	8	house	noHit	None	1
128.537723252	0	8	house	noHit	None	1
130.504828645	0	8	house	noHit	None	1
132.471885685	0	8	house	Hit	1.49003785679	1
134.439971282	0	8	house	noHit	None	1
136.42107107	0	8	house	noHit	None	1
138.387122289	0	8	house	noHit	None	1
140.354255862	0	8	house	noHit	None	1
142.320357036	0	8	face	Hit	None	0
144.287400307	0	8	face	noHit	None	1
146.253507885	0	8	face	noHit	None	1
148.220576133	0	8	face	Hit	1.4900269692	1
150.186651369	0	8	face	noHit	None	1
152.15382497	0	8	face	noHit	None	1
154.119858897	0	8	face	noHit	None	1
156.086896403	0	8	face	noHit	None	1
158.053007824	0	8	face	noHit	None	1
160.020100729	0	8	face	noHit	None	1
161.986160274	0	8	face	noHit	None	1
163.953349887	0	8	face	noHit	None	1
165.919348589	0	8	face	noHit	None	1
167.886439893	0	8	face	noHit	None	1
169.852806532	0	8	face	noHit	None	1
171.819619882	0	8	face	noHit	None	1
173.785743472	0	8	face	noHit	None	1
175.752791546	0	8	face	noHit	None	1
177.718920259	0	8	house	noHit	None	1
179.685929265	0	8	house	Hit	1.4900449017	1
181.652070467	0	8	house	noHit	None	1
183.61915985	0	8	house	noHit	None	1
185.585243091	0	8	house	noHit	None	1
187.552332153	0	8	house	noHit	None	1
189.518475277	0	8	house	noHit	None	1
191.485473716	0	8	house	noHit	None	1
193.451596985	0	8	house	noHit	None	1
195.41871807	0	8	house	noHit	None	1
197.385756857	0	8	house	Hit	1.49006123308	1
199.351866677	0	8	house	noHit	None	1
201.317956643	0	8	house	noHit	None	1
203.28499415	0	8	house	noHit	None	1
205.252092819	0	8	house	noHit	None	1
207.218165172	0	8	house	noHit	None	1
209.184402441	0	8	house	noHit	None	1
211.151333954	0	8	house	noHit	None	1
213.117444734	0	8	face	noHit	None	1
215.084607768	0	8	face	noHit	None	1
217.051623179	0	8	face	noHit	None	1
219.017790639	0	8	face	noHit	None	1
220.984730798	0	8	face	Hit	1.49002472763	1
222.950892814	0	8	face	noHit	None	1
224.916946595	0	8	face	noHit	None	1
226.884059034	0	8	face	noHit	None	1
228.851129843	0	8	face	noHit	None	1
230.817267523	0	8	face	noHit	None	1
232.784294142	0	8	face	noHit	1.49002440741	0
234.750397557	0	8	face	noHit	None	1
236.717506473	0	8	face	noHit	None	1
238.683579147	0	8	face	noHit	None	1
240.650745063	0	8	face	noHit	None	1
242.616739603	0	8	face	noHit	None	1
244.583833148	0	8	face	noHit	None	1
246.549877322	0	8	face	Hit	1.49005034549	1
248.517046441	0	8	house	Hit	None	0
250.483052508	0	8	house	noHit	None	1
252.450191846	0	8	house	noHit	None	1
254.416243385	0	8	house	noHit	1.49004266013	0
256.38326456	0	8	house	Hit	1.49002472763	1
258.349434262	0	8	house	noHit	None	1
260.316516599	0	8	house	noHit	None	1
262.282591515	0	8	house	noHit	None	1
264.249720285	0	8	house	noHit	None	1
266.21573628	0	8	house	noHit	None	1
268.182858325	0	8	house	noHit	None	1
270.148923954	0	8	house	noHit	None	1
272.116034151	0	8	house	noHit	None	1
274.082134044	0	8	house	noHit	None	1
276.04918468	0	8	house	noHit	None	1
278.015312432	0	8	house	noHit	None	1
279.982389967	0	8	house	noHit	None	1
281.948470326	0	8	house	noHit	None	1
283.915541456	0	8	face	noHit	None	1
285.881627899	0	8	face	Hit	1.49006027241	1
287.848710878	0	8	face	noHit	None	1
289.814819737	0	8	face	noHit	None	1
291.781944664	0	8	face	Hit	1.49004233991	1
293.747981473	0	8	face	noHit	None	1
295.715074058	0	8	face	noHit	None	1
297.681119513	0	8	face	noHit	None	1
299.648250525	0	8	face	noHit	None	1
301.614340491	0	8	face	noHit	None	1
303.581446525	0	8	face	noHit	None	1
305.547670985	0	8	face	noHit	None	1
307.514646048	0	8	face	noHit	None	1
309.480697907	0	8	face	noHit	None	1
311.447761672	0	8	face	noHit	None	1
313.413822498	0	8	face	noHit	None	1
315.383880349	0	8	face	noHit	None	1
317.364014343	0	8	face	noHit	1.49003561522	0
319.331113013	0	8	house	noHit	None	1
321.297181203	0	8	house	noHit	None	1
323.264249131	0	8	house	noHit	None	1
325.230389052	0	8	house	noHit	None	1
327.197408946	0	8	house	noHit	None	1
329.163529654	0	8	house	noHit	None	1
331.13068116	0	8	house	noHit	None	1
333.096754154	0	8	house	noHit	None	1
335.062783918	0	8	house	noHit	None	1
337.0388546	0	8	house	Hit	1.49002664897	1
339.013964613	0	8	house	noHit	None	1
340.980026719	0	8	house	noHit	None	1
342.946166	0	8	house	noHit	None	1
344.913206709	0	8	house	noHit	None	1
346.879550291	0	8	house	noHit	None	1
348.846402389	0	8	house	Hit	1.49007019932	1
350.812652146	0	8	house	noHit	None	1
352.77955644	0	8	house	noHit	None	1
354.745664338	0	8	face	noHit	None	1
356.712811681	0	8	face	noHit	None	1
358.679883452	0	8	face	noHit	None	1
360.645918019	0	8	face	noHit	None	1
362.611987811	0	8	face	noHit	None	1
364.579093205	0	8	face	noHit	None	1
366.54521103	0	8	face	noHit	None	1
368.512254941	0	8	face	noHit	None	1
370.478385255	0	8	face	noHit	None	1
372.445418279	0	8	face	Hit	1.49002760964	1
374.411524256	0	8	face	noHit	None	1
376.378797767	0	8	face	noHit	None	1
378.34568765	0	8	face	noHit	None	1
380.311778577	0	8	face	noHit	None	1
382.277838122	0	8	face	Hit	1.49004682303	1
384.244968173	0	8	face	noHit	None	1
386.211042128	0	8	face	noHit	None	1
388.178135033	0	8	face	noHit	None	1
390.144174404	0	8	house	noHit	None	1
392.11129773	0	8	house	noHit	None	1
