onset	duration	subject	task	trialHit	rt	acc
0.720895395254	0	10	face	noHit	None	1
2.68658956546	0	10	face	Hit	1.49005386794	1
4.65256777364	0	10	face	noHit	None	1
6.61963281929	0	10	face	noHit	None	1
8.58570869553	0	10	face	noHit	None	1
10.5528345836	0	10	face	noHit	None	1
12.5189203868	0	10	face	noHit	None	1
14.4860241794	0	10	face	noHit	None	1
16.4521858755	0	10	face	noHit	None	1
18.4181544769	0	10	face	noHit	1.49000839625	0
20.3852582696	0	10	face	noHit	None	1
22.3522829671	0	10	face	noHit	None	1
24.3194264675	0	10	face	noHit	None	1
26.2855346863	0	10	face	noHit	None	1
28.2515907087	0	10	face	noHit	None	1
30.2186816924	0	10	face	Hit	1.49004970504	1
32.18579253	0	10	face	noHit	None	1
34.151879614	0	10	face	noHit	None	1
36.1179612543	0	10	house	noHit	None	1
38.0850195752	0	10	house	noHit	None	1
40.0511197884	0	10	house	noHit	None	1
42.0182274238	0	10	house	noHit	None	1
43.984280244	0	10	house	noHit	None	1
45.9513962051	0	10	house	noHit	None	1
47.9174054749	0	10	house	noHit	None	1
49.8845323236	0	10	house	noHit	None	1
51.8506277335	0	10	house	noHit	None	1
53.8176754871	0	10	house	noHit	None	1
55.7838115653	0	10	house	noHit	None	1
57.7508862177	0	10	house	noHit	None	1
59.7169646557	0	10	house	noHit	None	1
61.6840124093	0	10	house	Hit	1.49004201969	1
63.650163538	0	10	house	Hit	1.49005963196	1
65.6171856737	0	10	house	noHit	None	1
67.5833070217	0	10	house	noHit	None	1
69.5504172188	0	10	house	noHit	None	1
71.5165283196	0	10	face	Hit	None	0
73.4835760732	0	10	face	noHit	None	1
75.4496573932	0	10	face	noHit	None	1
77.4167333265	0	10	face	noHit	None	1
79.3829116741	0	10	face	noHit	None	1
81.3499594277	0	10	face	noHit	None	1
83.3160625229	0	10	face	noHit	None	1
85.2820605849	0	10	face	noHit	None	1
87.2501423392	0	10	face	noHit	None	1
89.2162252604	0	10	face	noHit	None	1
91.182370625	0	10	face	noHit	None	1
93.149407491	0	10	face	noHit	None	1
95.115549013	0	10	face	Hit	1.49006091285	1
97.082646081	0	10	face	noHit	None	1
99.048695699	0	10	face	noHit	None	1
101.015801733	0	10	face	noHit	None	1
102.981883373	0	10	face	noHit	None	1
104.94897852	0	10	face	noHit	None	1
106.915226356	0	10	house	noHit	None	1
108.88211656	0	10	house	noHit	None	1
110.848213571	0	10	house	noHit	None	1
112.815314161	0	10	house	noHit	None	1
114.782390415	0	10	house	noHit	None	1
116.748490628	0	10	house	noHit	None	1
118.714565544	0	10	house	noHit	None	1
120.681671578	0	10	house	noHit	None	1
122.647816942	0	10	house	noHit	None	1
124.61481346	0	10	house	noHit	None	1
126.580948578	0	10	house	noHit	None	1
128.548030595	0	10	house	Hit	1.49002728942	1
130.514072208	0	10	house	noHit	None	1
132.481500707	0	10	house	Hit	1.49002376696	1
134.448237203	0	10	house	noHit	None	1
136.414363034	0	10	house	noHit	None	1
138.38045204	0	10	house	noHit	None	1
140.347491788	0	10	house	noHit	None	1
142.31356126	0	10	face	noHit	None	1
144.280717569	0	10	face	noHit	None	1
146.247739064	0	10	face	Hit	1.49004970504	1
148.213918693	0	10	face	noHit	None	1
150.180962924	0	10	face	noHit	None	1
152.147036559	0	10	face	noHit	None	1
154.114073104	0	10	face	noHit	None	1
156.08122429	0	10	face	noHit	None	1
158.04739143	0	10	face	noHit	None	1
160.014336392	0	10	face	noHit	None	1
161.980470229	0	10	face	noHit	None	1
163.947726447	0	10	face	noHit	None	1
165.913592577	0	10	face	noHit	None	1
167.880693808	0	10	face	Hit	1.49005194661	1
169.84882904	0	10	face	noHit	None	1
171.829919221	0	10	face	noHit	None	1
173.797259978	0	10	face	noHit	None	1
175.763060142	0	10	face	noHit	None	1
177.729139861	0	10	house	noHit	None	1
179.696234047	0	10	house	noHit	None	1
181.662335541	0	10	house	noHit	None	1
183.629356716	0	10	house	noHit	None	1
185.59647684	0	10	house	noHit	None	1
187.562599149	0	10	house	noHit	None	1
189.528655492	0	10	house	Hit	1.49003081187	1
191.495779779	0	10	house	noHit	None	1
193.46181979	0	10	house	noHit	None	1
195.428931908	0	10	house	noHit	None	1
197.395045571	0	10	house	noHit	None	1
199.362137836	0	10	house	noHit	None	1
201.32818297	0	10	house	noHit	None	1
203.295486903	0	10	house	noHit	None	1
205.26238287	0	10	house	noHit	None	1
207.22843441	0	10	house	Hit	1.49005002526	1
209.194517651	0	10	house	noHit	None	1
211.161614719	0	10	house	noHit	None	1
213.127718775	0	10	face	noHit	None	1
215.094803354	0	10	face	noHit	None	1
217.060875388	0	10	face	noHit	None	1
219.027936591	0	10	face	noHit	None	1
220.994039686	0	10	face	noHit	None	1
222.961156928	0	10	face	noHit	None	1
224.928213968	0	10	face	noHit	None	1
226.894309058	0	10	face	noHit	None	1
228.860398703	0	10	face	noHit	None	1
