onset	duration	subject	gender	effort	task	target	jitter	rt	acc
4.5832313953	0	28	male	HighEff	house	present	1.29016890943	0.242626837608	1
7.23247797178	0	28	male	HighEff	house	absent	1.42474284863	0.346903688089	1
12.7832072504	0	28	male	HighEff	house	present	4.20953238462	0.330309349396	0
15.9328547476	0	28	male	HighEff	house	present	1.82694614612	0.316992825698	1
19.9486971998	0	28	male	HighEff	house	present	2.71510091609	0.312764585251	0
23.5319433254	0	28	male	HighEff	house	absent	2.28446265788	0.351092220732	1
26.9484650373	0	28	male	HighEff	house	absent	2.08133919319	0.288752573	1
29.5483621813	0	28	male	HighEff	house	present	1.32355954533	0.373967437041	0
32.781759837	0	28	male	HighEff	house	present	1.86867916216	0.360697986303	0
37.5481255356	0	28	male	HighEff	house	present	3.41920039577	0.426168466114	0
42.364609525	0	28	male	HighEff	house	absent	3.39428764954	0.268657863489	0
47.0478725585	0	28	male	HighEff	house	absent	3.41920039577	0.32319204614	1
53.8808836395	0	28	male	HighEff	house	absent	5.51204996191	0.373161752934	1
58.6478872247	0	28	male	HighEff	house	present	3.39428764954	0.27740350684	1
63.8305319052	0	28	male	HighEff	house	absent	3.91947004986	0.292571246686	1
66.3140169821	0	28	male	HighEff	house	absent	1.2040159702	0.0753170539901	0
71.763915343	0	28	male	HighEff	house	present	4.38572973801	0.22462671464	1
74.8302264113	0	28	male	HighEff	house	absent	1.85880194034	0.263858343056	0
90.4129669029	0	28	male	LowEff	face	absent	6.24692971654	0.267533556293	1
94.0628235065	0	28	male	LowEff	face	absent	2.39843626405	0.318818103682	1
97.7128363795	0	28	male	LowEff	face	present	2.34914476997	0.268887464248	1
102.16254869	0	28	male	LowEff	face	present	3.19091789219	0.370299268736	1
109.779131757	0	28	male	LowEff	face	present	6.24692971654	0.386238108473	1
116.32879661	0	28	male	LowEff	face	absent	5.17006128395	0.410804108604	1
121.145258504	0	28	male	LowEff	face	present	3.41537873008	0.317244521924	1
123.81182889	0	28	male	LowEff	face	absent	1.36681853537	0.731957607441	1
126.845044787	0	28	male	LowEff	face	present	1.32355954533	0.362131630081	1
129.845476129	0	28	male	LowEff	face	present	1.65092933302	0.348551561863	1
136.711398893	0	28	male	LowEff	face	absent	5.53610540594	0.276304817584	1
140.977942957	0	28	male	LowEff	face	absent	3.00751498674	0.272241172377	1
144.744438986	0	28	male	LowEff	face	present	2.49325660158	0.29082154161	1
