onset	duration	subject	task	trialHit	rt	acc
0.727260558753	0	28	face	noHit	None	1
2.69881568279	0	28	face	noHit	None	1
4.66492219192	0	28	face	noHit	None	1
6.63200986803	0	28	face	noHit	None	1
8.59812694456	0	28	face	noHit	None	1
10.5652175027	0	28	face	noHit	None	1
12.5312612479	0	28	face	noHit	None	1
14.4983569296	0	28	face	noHit	None	1
16.4644307759	0	28	face	noHit	None	1
18.4305561782	0	28	face	Hit	1.49004390914	1
20.4017574545	0	28	face	noHit	None	1
22.3817552898	0	28	face	noHit	None	1
24.3478211304	0	28	face	noHit	None	1
26.3149161717	0	28	face	noHit	None	1
28.2810239617	0	28	face	noHit	None	1
30.2480969075	0	28	face	Hit	1.49003558332	1
32.2153049879	0	28	face	noHit	None	1
34.1813023006	0	28	face	noHit	None	1
36.1473841525	0	28	house	noHit	None	1
38.1135021897	0	28	house	noHit	None	1
40.0806132422	0	28	house	noHit	None	1
42.0476807442	0	28	house	noHit	None	1
44.0137542702	0	28	house	noHit	None	1
45.9808349014	0	28	house	noHit	None	1
47.9479584426	0	28	house	Hit	1.49004711139	1
49.9130549646	0	28	house	noHit	None	1
51.8801871518	0	28	house	noHit	None	1
53.8472367213	0	28	house	noHit	None	1
55.8134053539	0	28	house	noHit	None	1
57.7805234513	0	28	house	Hit	1.49005671811	1
59.7455460015	0	28	house	noHit	None	1
61.7136058783	0	28	house	noHit	None	1
63.6797098256	0	28	house	noHit	None	1
65.6458204977	0	28	house	noHit	None	1
67.6128691064	0	28	house	noHit	None	1
69.5799551814	0	28	house	noHit	None	1
71.5460921119	0	28	face	noHit	None	1
73.5121377784	0	28	face	noHit	None	1
75.4792693252	0	28	face	noHit	None	1
77.4453332445	0	28	face	Hit	1.49004775183	1
79.4124478195	0	28	face	noHit	None	1
81.3796392482	0	28	face	noHit	None	1
83.3456151059	0	28	face	noHit	None	1
85.3117132892	0	28	face	noHit	None	1
87.278820499	0	28	face	noHit	None	1
89.2469879711	0	28	face	noHit	None	1
91.211967291	0	28	face	noHit	None	1
93.1781083844	0	28	face	noHit	None	1
95.1451560324	0	28	face	noHit	None	1
97.1112253956	0	28	face	noHit	None	1
99.0783444537	0	28	face	noHit	None	1
101.04446121	0	28	face	noHit	None	1
103.011602364	0	28	face	noHit	None	1
104.978606781	0	28	face	Hit	1.49002917883	1
106.945717834	0	28	house	noHit	None	1
108.911814096	0	28	house	noHit	None	1
110.87792829	0	28	house	noHit	None	1
112.843983564	0	28	house	noHit	None	1
114.811111588	0	28	house	noHit	None	1
