onset	duration	subject	task	trialHit	rt	acc
0.723227483611	0	23	house	noHit	None	1
2.70577387159	0	23	house	noHit	None	1
4.67179722505	0	23	house	noHit	None	1
6.63889942078	0	23	house	noHit	None	1
8.6050332523	0	23	house	noHit	None	1
10.572139611	0	23	house	noHit	None	1
12.5392661439	0	23	house	noHit	None	1
14.5054505712	0	23	house	noHit	None	1
16.471448947	0	23	house	noHit	None	1
18.4385447382	0	23	house	noHit	None	1
20.4046599966	0	23	house	Hit	1.49003103633	1
22.3719588112	0	23	house	noHit	None	1
24.3378784114	0	23	house	noHit	None	1
26.3049812476	0	23	house	noHit	None	1
28.2713068946	0	23	house	noHit	None	1
30.2384161353	0	23	house	Hit	1.4900368004	1
32.2042720104	0	23	house	noHit	None	1
34.1713988636	0	23	house	noHit	None	1
36.1375304535	0	23	face	noHit	None	1
38.1046156773	0	23	face	noHit	None	1
40.0717470136	0	23	face	noHit	None	1
42.0377931031	0	23	face	Hit	1.49003327791	1
44.0040777612	0	23	face	noHit	None	1
45.9710278494	0	23	face	noHit	None	1
47.9371302988	0	23	face	noHit	None	1
49.904245944	0	23	face	noHit	None	1
51.8713900894	0	23	face	noHit	None	1
53.8374438643	0	23	face	noHit	None	1
55.8035514373	0	23	face	noHit	None	1
57.7706504308	0	23	face	noHit	None	1
59.7367544812	0	23	face	noHit	None	1
61.7039079132	0	23	face	noHit	None	1
63.6699991546	0	23	face	Hit	1.49005697466	1
65.6370680468	0	23	face	noHit	None	1
67.6041491076	0	23	face	noHit	None	1
69.5703594732	0	23	face	noHit	None	1
71.5364289392	0	23	house	noHit	None	1
73.5035154439	0	23	house	noHit	None	1
75.4705820945	0	23	house	noHit	None	1
77.4367220103	0	23	house	noHit	None	1
79.4028459148	0	23	house	noHit	None	1
81.3709004634	0	23	house	noHit	None	1
83.3370496658	0	23	house	noHit	None	1
85.3032219245	0	23	house	noHit	None	1
87.2702959403	0	23	house	noHit	None	1
89.2363756536	0	23	house	noHit	None	1
91.2034480683	0	23	house	noHit	None	1
93.1696184056	0	23	house	Hit	None	0
95.1366456684	0	23	house	noHit	None	1
97.1027846235	0	23	house	noHit	None	1
99.0699002687	0	23	house	noHit	None	1
101.0359486	0	23	house	Hit	1.49004064312	1
103.00307161	0	23	house	noHit	None	1
104.969326808	0	23	house	noHit	None	1
106.936313722	0	23	face	noHit	None	1
108.902374862	0	23	face	noHit	None	1
110.86955135	0	23	face	noHit	None	1
112.835578546	0	23	face	noHit	None	1
114.802723973	0	23	face	noHit	None	1
116.768796961	0	23	face	noHit	None	1
118.735911326	0	23	face	noHit	None	1
120.702011853	0	23	face	noHit	None	1
122.668121028	0	23	face	Hit	1.49003167678	1
124.635233471	0	23	face	noHit	None	1
126.601350971	0	23	face	noHit	None	1
128.568463734	0	23	face	noHit	None	1
130.534559779	0	23	face	Hit	1.4900611376	1
132.501650766	0	23	face	noHit	None	1
134.467799008	0	23	face	noHit	None	1
136.434827872	0	23	face	noHit	None	1
138.401986107	0	23	face	noHit	None	1
140.36810713	0	23	face	noHit	None	1
142.335152325	0	23	house	noHit	None	1
144.301297365	0	23	house	noHit	None	1
146.267357544	0	23	house	noHit	None	1
148.23448792	0	23	house	noHit	None	1
150.20080428	0	23	house	noHit	None	1
152.167695127	0	23	house	noHit	None	1
154.13381775	0	23	house	noHit	None	1
156.100898171	0	23	house	noHit	None	1
158.068059608	0	23	house	noHit	None	1
160.034076237	0	23	house	noHit	None	1
162.000241451	0	23	house	noHit	None	1
163.967384315	0	23	house	Hit	1.49002751384	1
