onset	duration	subject	task	trialHit	rt	acc
0.710859315259	0	12	face	noHit	None	1
2.67657130817	0	12	face	noHit	None	1
4.6605117439	0	12	face	noHit	None	1
6.62662914066	0	12	face	Hit	1.49005863946	1
8.59373282798	0	12	face	noHit	None	1
10.5597961068	0	12	face	Hit	1.49004807206	1
12.5269132436	0	12	face	noHit	None	1
14.4929534663	0	12	face	noHit	None	1
16.4601141535	0	12	face	noHit	None	1
18.4261896009	0	12	face	noHit	None	1
20.3932599849	0	12	face	noHit	None	1
22.3593767412	0	12	face	noHit	None	1
24.3265226981	0	12	face	noHit	None	1
26.2925565164	0	12	face	noHit	None	1
28.259677816	0	12	face	noHit	None	1
30.2247621695	0	12	face	noHit	None	1
32.1928550294	0	12	face	noHit	None	1
34.1589029375	0	12	face	noHit	None	1
36.1259938158	0	12	house	noHit	None	1
38.0920859149	0	12	house	noHit	None	1
40.0592248269	0	12	house	noHit	None	1
42.0253025158	0	12	house	Hit	1.49005319565	1
43.9924180514	0	12	house	noHit	None	1
45.9584400214	0	12	house	noHit	None	1
47.9246710977	0	12	house	noHit	None	1
49.891647656	0	12	house	noHit	None	1
51.8587619107	0	12	house	noHit	None	1
53.8248210267	0	12	house	noHit	None	1
55.7919522533	0	12	house	noHit	None	1
57.7580488355	0	12	house	noHit	None	1
59.7251355509	0	12	house	noHit	None	1
61.6911873017	0	12	house	noHit	None	1
63.6584398933	0	12	house	noHit	None	1
65.6243859701	0	12	house	noHit	None	1
67.5905088106	0	12	house	Hit	1.49006440349	1
69.5575561385	0	12	house	noHit	None	1
71.5246742359	0	12	face	noHit	None	1
73.490732071	0	12	face	noHit	None	1
75.4568485071	0	12	face	noHit	None	1
77.4240770818	0	12	face	noHit	None	1
79.3900218777	0	12	face	noHit	None	1
81.3571364527	0	12	face	noHit	None	1
83.3242391793	0	12	face	Hit	1.49003174062	1
85.2902925312	0	12	face	noHit	None	1
87.2574189545	0	12	face	noHit	None	1
89.2235229018	0	12	face	noHit	None	1
91.1906000105	0	12	face	noHit	None	1
93.1567475083	0	12	face	noHit	None	1
95.1238137294	0	12	face	noHit	None	1
97.0898638791	0	12	face	noHit	None	1
99.0559463714	0	12	face	noHit	None	1
101.023097772	0	12	face	noHit	None	1
102.990179364	0	12	face	noHit	None	1
104.956231115	0	12	face	Hit	1.49003750466	1
106.923322634	0	12	house	noHit	None	1
108.8893683	0	12	house	noHit	None	1
110.856558768	0	12	house	noHit	None	1
